trial,start_frame,end_frame,is_swapped
2024.11.05_02-10-55_Yakuba7_e2hex,3350.0,3387.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,3419.0,4067.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,4069.0,4980.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,4983.0,5060.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5063.0,5139.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5142.0,5142.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5144.0,5144.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5173.0,5173.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5176.0,5177.0,1.0
2024.11.05_02-10-55_Yakuba7_e2hex,5179.0,8999.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,3.0,2387.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2389.0,2390.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2394.0,2410.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2413.0,2422.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2424.0,2434.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2437.0,2437.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2439.0,2442.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2444.0,2467.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2469.0,2510.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2512.0,2547.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2549.0,2554.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2556.0,2572.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2574.0,2575.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2578.0,2581.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2583.0,2587.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2591.0,2592.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2594.0,2608.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2610.0,2621.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2623.0,2623.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2625.0,2631.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2633.0,2637.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2639.0,2646.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2648.0,2648.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2653.0,2653.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2655.0,2655.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2657.0,2667.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2671.0,2672.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2674.0,2674.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2676.0,2686.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2688.0,2694.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2696.0,2696.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2699.0,2700.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2702.0,2703.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2706.0,2707.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2709.0,2714.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2716.0,2719.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2721.0,2730.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2733.0,2733.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2735.0,2738.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2740.0,2740.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2742.0,2743.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2745.0,2747.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2750.0,2753.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2756.0,2758.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2762.0,2762.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2764.0,2764.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2767.0,2767.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2769.0,2772.0,1.0
2024.10.23_07-57-44_Biarmipes84_prenac,2774.0,2775.0,1.0
