trial,start_frame,end_frame,is_swapped
2025.04.08_10-28-16_Sussex_metbut,3,1287,True
2025.04.08_10-28-16_Sussex_metbut,1952,1952,True
2025.04.08_10-28-16_Sussex_metbut,1954,1955,True
2025.04.08_10-28-16_Sussex_metbut,1992,2006,True
2025.04.08_10-28-16_Sussex_metbut,2014,2273,True
2025.04.08_10-28-16_Sussex_metbut,2378,3000,True
2025.04.08_10-28-16_Sussex_metbut,3002,3383,True
2025.04.08_10-28-16_Sussex_metbut,3408,3679,True
2025.04.08_10-28-16_Sussex_metbut,3682,3729,True
2025.04.08_10-28-16_Sussex_metbut,3733,3827,True
2025.04.08_10-28-16_Sussex_metbut,3835,3835,True
2025.04.08_10-28-16_Sussex_metbut,3837,3875,True
2025.04.08_10-28-16_Sussex_metbut,3877,3950,True
2025.04.08_10-28-16_Sussex_metbut,3956,3980,True
2025.04.08_10-28-16_Sussex_metbut,3992,3992,True
2025.04.08_10-28-16_Sussex_metbut,5234,5239,True
2025.04.08_10-28-16_Sussex_metbut,5241,5250,True
2025.04.08_10-28-16_Sussex_metbut,5394,5397,True
2025.04.08_10-28-16_Sussex_metbut,5409,5417,True
2025.04.08_10-28-16_Sussex_metbut,5419,5419,True
2025.04.08_10-28-16_Sussex_metbut,5421,6305,True
2025.04.08_10-28-16_Sussex_metbut,6307,6318,True
2025.04.08_10-28-16_Sussex_metbut,6320,6465,True
2025.04.08_10-28-16_Sussex_metbut,6467,6509,True
2025.04.08_10-28-16_Sussex_metbut,6511,6515,True
2025.04.08_10-28-16_Sussex_metbut,6519,7084,True
2025.04.08_10-28-16_Sussex_metbut,7213,7227,True
2025.04.08_10-28-16_Sussex_metbut,7229,7235,True
2025.04.08_10-28-16_Sussex_metbut,8936,8999,True
2024.07.10_12-55-06_Riverside (MetBen),957,1879,True
2024.07.10_12-55-06_Riverside (MetBen),1882,1979,True
2024.07.10_12-55-06_Riverside (MetBen),2015,2138,True
2024.07.10_12-55-06_Riverside (MetBen),2144,2144,True
2024.07.10_12-55-06_Riverside (MetBen),2624,2624,True
2024.07.10_12-55-06_Riverside (MetBen),2643,2670,True
2024.07.10_12-55-06_Riverside (MetBen),2673,3929,True
2024.07.10_12-55-06_Riverside (MetBen),4044,4314,True
2024.07.10_12-55-06_Riverside (MetBen),4412,4412,True
2024.07.10_12-55-06_Riverside (MetBen),5322,5325,True
2024.07.10_12-55-06_Riverside (MetBen),5334,5336,True
2024.07.10_12-55-06_Riverside (MetBen),5352,6724,True
2024.07.10_12-55-06_Riverside (MetBen),7755,7755,True
2024.07.10_12-55-06_Riverside (MetBen),7764,7777,True
2024.07.10_12-55-06_Riverside (MetBen),7781,7782,True
2024.07.10_12-55-06_Riverside (MetBen),7938,7940,True
2024.07.10_12-55-06_Riverside (MetBen),7955,7967,True
2024.07.10_12-55-06_Riverside (MetBen),7969,8902,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3,1433,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,2210,2311,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,2313,2796,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3837,3837,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3856,3856,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3869,3873,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3875,3878,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3880,3904,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3906,3907,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,3909,4602,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4704,4731,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4733,4738,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4742,4746,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4748,4750,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4752,4755,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4762,4762,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4764,4764,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4767,4767,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,4769,5554,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,7378,7715,True
2024.10.01_09-10-55_Yakuba_cameroon_no_odor,7731,8999,True
2024.10.24_12-17-03_Riverside_metben,3,1125,True
2024.10.24_12-17-03_Riverside_metben,1127,1343,True
2024.10.24_12-17-03_Riverside_metben,3685,4350,True
2024.10.24_12-17-03_Riverside_metben,6230,6239,True
2024.10.24_12-17-03_Riverside_metben,6242,6251,True
2024.10.24_12-17-03_Riverside_metben,6253,6253,True
2024.10.24_12-17-03_Riverside_metben,6255,6256,True
2024.10.24_12-17-03_Riverside_metben,6259,6260,True
2024.10.24_12-17-03_Riverside_metben,6262,6266,True
2024.10.24_12-17-03_Riverside_metben,6268,6268,True
2024.10.24_12-17-03_Riverside_metben,6270,6270,True
2024.10.24_12-17-03_Riverside_metben,6272,6283,True
2024.10.24_12-17-03_Riverside_metben,6290,6290,True
2024.10.24_12-17-03_Riverside_metben,6292,6320,True
2024.10.24_12-17-03_Riverside_metben,6333,6347,True
2024.10.24_12-17-03_Riverside_metben,6350,6352,True
2024.10.24_12-17-03_Riverside_metben,6356,6357,True
2024.10.24_12-17-03_Riverside_metben,6363,6364,True
2024.10.24_12-17-03_Riverside_metben,6367,6378,True
2024.10.24_12-17-03_Riverside_metben,6380,6383,True
2024.10.24_12-17-03_Riverside_metben,6387,6392,True
2024.10.24_12-17-03_Riverside_metben,6409,6431,True
2024.10.24_12-17-03_Riverside_metben,6477,6477,True
2024.10.24_12-17-03_Riverside_metben,6498,6498,True
2024.10.24_12-17-03_Riverside_metben,6537,6537,True
2024.10.24_12-17-03_Riverside_metben,6541,6550,True
2024.10.24_12-17-03_Riverside_metben,6552,6553,True
2024.10.24_12-17-03_Riverside_metben,6565,6565,True
2024.10.24_12-17-03_Riverside_metben,6567,6569,True
2024.10.24_12-17-03_Riverside_metben,6571,6595,True
2024.10.24_12-17-03_Riverside_metben,6598,6604,True
2024.10.24_12-17-03_Riverside_metben,6630,6636,True
2024.10.24_12-17-03_Riverside_metben,6640,6642,True
2024.10.24_12-17-03_Riverside_metben,6644,6667,True
2024.10.24_12-17-03_Riverside_metben,6680,6680,True
2024.10.24_12-17-03_Riverside_metben,6840,6842,True
2024.10.24_12-17-03_Riverside_metben,6844,6859,True
2024.10.24_12-17-03_Riverside_metben,6861,6879,True
2024.10.24_12-17-03_Riverside_metben,6914,6916,True
2024.10.24_12-17-03_Riverside_metben,6918,6918,True
2024.10.24_12-17-03_Riverside_metben,6922,6934,True
2024.10.24_12-17-03_Riverside_metben,7169,7169,True
2024.10.24_12-17-03_Riverside_metben,7172,7173,True
2024.10.24_12-17-03_Riverside_metben,7180,7180,True
2024.10.24_12-17-03_Riverside_metben,7221,7224,True
2024.10.24_12-17-03_Riverside_metben,7230,7234,True
2024.10.24_12-17-03_Riverside_metben,7237,7239,True
2024.10.24_12-17-03_Riverside_metben,7241,7246,True
2024.10.24_12-17-03_Riverside_metben,7248,7252,True
2024.10.24_12-17-03_Riverside_metben,7254,7255,True
2024.10.24_12-17-03_Riverside_metben,7257,7262,True
2024.10.24_12-17-03_Riverside_metben,7264,7264,True
2024.10.24_12-17-03_Riverside_metben,7279,7283,True
2024.10.24_12-17-03_Riverside_metben,7285,7287,True
2024.10.24_12-17-03_Riverside_metben,7289,7290,True
2024.10.24_12-17-03_Riverside_metben,7293,7293,True
2024.10.24_12-17-03_Riverside_metben,7295,7300,True
2024.10.24_12-17-03_Riverside_metben,7304,8999,True
2024.11.13_00-42-08_Sussex_e2hex,705,2455,True
2024.11.13_00-42-08_Sussex_e2hex,2458,2458,True
2024.11.13_00-42-08_Sussex_e2hex,2461,2461,True
2024.11.13_00-42-08_Sussex_e2hex,2464,2472,True
2024.11.13_00-42-08_Sussex_e2hex,2485,2485,True
2024.11.13_00-42-08_Sussex_e2hex,2500,2500,True
2024.11.13_00-42-08_Sussex_e2hex,3991,4239,True
2024.11.13_00-42-08_Sussex_e2hex,4249,4698,True
2024.11.13_00-42-08_Sussex_e2hex,5982,5983,True
2024.11.13_00-42-08_Sussex_e2hex,6117,6117,True
2024.11.13_00-42-08_Sussex_e2hex,6120,6120,True
2024.11.13_00-42-08_Sussex_e2hex,6129,6131,True
2024.11.13_00-42-08_Sussex_e2hex,6141,6150,True
2024.11.13_00-42-08_Sussex_e2hex,6152,6165,True
2024.11.13_00-42-08_Sussex_e2hex,6167,6189,True
2024.11.13_00-42-08_Sussex_e2hex,6192,6196,True
2024.11.13_00-42-08_Sussex_e2hex,6198,6201,True
2024.11.13_00-42-08_Sussex_e2hex,6203,6205,True
2024.11.13_00-42-08_Sussex_e2hex,6207,6284,True
2024.11.13_00-42-08_Sussex_e2hex,6286,6288,True
2024.11.13_00-42-08_Sussex_e2hex,6293,6294,True
2024.11.13_00-42-08_Sussex_e2hex,6296,6298,True
2024.11.13_00-42-08_Sussex_e2hex,6300,8993,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,3,422,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,454,454,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,467,470,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,874,1269,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1271,1287,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1289,1290,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1853,1853,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1855,1858,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1860,1884,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,1886,2072,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2074,2079,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2081,2090,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2105,2106,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2108,2113,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2117,2300,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,2893,3138,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,3140,3157,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,3162,3554,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,3963,5119,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,5338,5339,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,5343,5378,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,5384,5416,True
2024.10.08_10-27-14_Biarmipes_G224_no_odor,5418,6253,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,1052,1077,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2008,2163,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2165,2170,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2172,2175,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2183,2183,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2186,2190,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2192,2195,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2197,2198,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2201,2203,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2205,2238,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2240,2427,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,2737,2993,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3012,3013,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3018,3018,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3026,3029,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3038,3038,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3041,3042,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3050,3063,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3065,3089,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3092,3101,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3151,3158,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3173,3194,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3201,3201,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3203,3205,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3207,3311,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3313,3315,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3317,3321,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3323,3333,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3335,3335,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3337,3339,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,3341,5672,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7895,7895,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7897,7902,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7904,7906,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7924,7925,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7927,7929,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7936,7937,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7945,7945,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7949,7949,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7955,7955,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,7966,7966,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8008,8009,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8273,8288,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8534,8543,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8553,8558,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8562,8565,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8567,8669,True
2024.12.19_13-58-15_Biarmipes_G224_no_odor,8803,8941,True
2024.11.01_08-05-24_Yakuba7_e2hex,3,1519,True
2024.11.01_08-05-24_Yakuba7_e2hex,1767,2499,True
2024.11.01_08-05-24_Yakuba7_e2hex,5396,5396,True
2024.11.01_08-05-24_Yakuba7_e2hex,5402,5402,True
2024.11.01_08-05-24_Yakuba7_e2hex,5410,5410,True
2024.11.01_08-05-24_Yakuba7_e2hex,5413,5413,True
2024.11.01_08-05-24_Yakuba7_e2hex,5415,5416,True
2024.11.01_08-05-24_Yakuba7_e2hex,5423,5425,True
2024.11.01_08-05-24_Yakuba7_e2hex,5427,5427,True
2024.11.01_08-05-24_Yakuba7_e2hex,5434,5434,True
2024.11.01_08-05-24_Yakuba7_e2hex,5437,5439,True
2024.11.01_08-05-24_Yakuba7_e2hex,5450,5450,True
2024.11.01_08-05-24_Yakuba7_e2hex,5452,5452,True
2024.11.01_08-05-24_Yakuba7_e2hex,5462,5464,True
2024.11.01_08-05-24_Yakuba7_e2hex,5467,5467,True
2024.11.01_08-05-24_Yakuba7_e2hex,5476,5476,True
2024.11.01_08-05-24_Yakuba7_e2hex,5479,5479,True
2024.11.01_08-05-24_Yakuba7_e2hex,5481,5483,True
2024.11.01_08-05-24_Yakuba7_e2hex,5488,5488,True
2024.11.01_08-05-24_Yakuba7_e2hex,5492,5493,True
2024.11.01_08-05-24_Yakuba7_e2hex,5497,5497,True
2024.11.01_08-05-24_Yakuba7_e2hex,5499,5499,True
2024.11.01_08-05-24_Yakuba7_e2hex,5512,5514,True
2024.11.01_08-05-24_Yakuba7_e2hex,5518,5519,True
2024.11.01_08-05-24_Yakuba7_e2hex,5523,5523,True
2024.11.01_08-05-24_Yakuba7_e2hex,5533,5533,True
2024.11.01_08-05-24_Yakuba7_e2hex,5538,5540,True
2024.11.01_08-05-24_Yakuba7_e2hex,5544,5544,True
2024.11.01_08-05-24_Yakuba7_e2hex,5549,5549,True
2024.11.01_08-05-24_Yakuba7_e2hex,5551,5552,True
2024.11.01_08-05-24_Yakuba7_e2hex,5554,5554,True
2024.11.01_08-05-24_Yakuba7_e2hex,5557,5558,True
2024.11.01_08-05-24_Yakuba7_e2hex,5560,5563,True
2024.11.01_08-05-24_Yakuba7_e2hex,5565,5567,True
2024.11.01_08-05-24_Yakuba7_e2hex,5927,5927,True
2024.11.01_08-05-24_Yakuba7_e2hex,5933,5933,True
2024.11.01_08-05-24_Yakuba7_e2hex,5943,5943,True
2024.11.01_08-05-24_Yakuba7_e2hex,6060,6061,True
2024.11.01_08-05-24_Yakuba7_e2hex,6063,6067,True
2024.11.01_08-05-24_Yakuba7_e2hex,6069,6078,True
2024.11.01_08-05-24_Yakuba7_e2hex,6081,6106,True
2024.11.01_08-05-24_Yakuba7_e2hex,6108,6111,True
2024.11.01_08-05-24_Yakuba7_e2hex,6113,6113,True
2024.11.01_08-05-24_Yakuba7_e2hex,6115,6120,True
2024.11.01_08-05-24_Yakuba7_e2hex,6122,6122,True
2024.11.01_08-05-24_Yakuba7_e2hex,6125,6126,True
2024.11.01_08-05-24_Yakuba7_e2hex,6133,6138,True
2024.11.01_08-05-24_Yakuba7_e2hex,6141,6144,True
2024.11.01_08-05-24_Yakuba7_e2hex,6149,6149,True
2024.11.01_08-05-24_Yakuba7_e2hex,6151,6156,True
2024.11.01_08-05-24_Yakuba7_e2hex,6158,6161,True
