trial,start_frame,end_frame,is_swapped
2024.10.08_11-29-42_Sto_car_no_odor,3.0,22.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,24.0,28.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,31.0,52.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,55.0,157.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,159.0,798.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,821.0,821.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,823.0,837.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,839.0,852.0,1.0
2024.10.08_11-29-42_Sto_car_no_odor,854.0,1068.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,4169.0,4199.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5867.0,5882.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5884.0,5884.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5887.0,5944.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5946.0,5950.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5967.0,5968.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5970.0,5971.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,5974.0,6317.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6320.0,6873.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6875.0,6876.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6879.0,6879.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6884.0,6930.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6934.0,6934.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6942.0,6955.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6957.0,6965.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6967.0,6977.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6979.0,6983.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6986.0,6987.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6990.0,6992.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,6994.0,7098.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7100.0,7102.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7104.0,7109.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7111.0,7113.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7115.0,7115.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7119.0,7124.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7126.0,7128.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7130.0,7141.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7143.0,7144.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7146.0,7147.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7153.0,7189.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7191.0,7191.0,1.0
2024.11.13_02-42-37_Biarmipes_G224_e2hex,7193.0,7211.0,1.0
