trial,start_frame,end_frame,is_swapped
2025.03.07_07-31-53_CantonS_metbut,923,2257,True
2025.03.07_07-31-53_CantonS_metbut,3464,4755,True
2025.03.07_07-31-53_CantonS_metbut,5905,7072,True
2025.03.07_07-31-53_CantonS_metbut,8447,8999,True
2024.12.18_16-13-27_CantonS_metben,1003,1739,True
2024.12.18_16-13-27_CantonS_metben,1742,1742,True
2024.12.18_16-13-27_CantonS_metben,1744,1860,True
2024.12.18_16-13-27_CantonS_metben,1862,3239,True
2024.12.18_16-13-27_CantonS_metben,3241,3675,True
2024.12.18_16-13-27_CantonS_metben,3677,3696,True
2024.12.18_16-13-27_CantonS_metben,3923,3934,True
2024.12.18_16-13-27_CantonS_metben,3937,3943,True
2024.12.18_16-13-27_CantonS_metben,3945,3952,True
2024.12.18_16-13-27_CantonS_metben,5516,6967,True
2024.12.18_16-13-27_CantonS_metben,8273,8999,True
2025.03.07_08-16-01_CantonS_metbut,3,1681,True
2025.03.07_08-16-01_CantonS_metbut,2912,2912,True
2025.03.07_08-16-01_CantonS_metbut,2914,2940,True
2025.03.07_08-16-01_CantonS_metbut,2943,2978,True
2025.03.07_08-16-01_CantonS_metbut,2981,2981,True
2025.03.07_08-16-01_CantonS_metbut,2983,2983,True
2025.03.07_08-16-01_CantonS_metbut,2985,2987,True
2025.03.07_08-16-01_CantonS_metbut,2989,2990,True
2025.03.07_08-16-01_CantonS_metbut,2992,2994,True
2025.03.07_08-16-01_CantonS_metbut,2997,2997,True
2025.03.07_08-16-01_CantonS_metbut,2999,3000,True
2025.03.07_08-16-01_CantonS_metbut,3002,3002,True
2025.03.07_08-16-01_CantonS_metbut,3004,3005,True
2025.03.07_08-16-01_CantonS_metbut,3016,3017,True
2025.03.07_08-16-01_CantonS_metbut,3022,3028,True
2025.03.07_08-16-01_CantonS_metbut,3042,3043,True
2025.03.07_08-16-01_CantonS_metbut,3047,3052,True
2025.03.07_08-16-01_CantonS_metbut,3054,3054,True
2025.03.07_08-16-01_CantonS_metbut,3057,3069,True
2025.03.07_08-16-01_CantonS_metbut,3071,3951,True
2025.03.07_08-16-01_CantonS_metbut,4409,4409,True
2025.03.07_08-16-01_CantonS_metbut,4428,4430,True
2025.03.07_08-16-01_CantonS_metbut,4433,4436,True
2025.03.07_08-16-01_CantonS_metbut,4439,4441,True
2025.03.07_08-16-01_CantonS_metbut,4455,4457,True
2025.03.07_08-16-01_CantonS_metbut,4480,4489,True
2025.03.07_08-16-01_CantonS_metbut,4492,4492,True
2025.03.07_08-16-01_CantonS_metbut,4494,4498,True
2025.03.07_08-16-01_CantonS_metbut,4500,4536,True
2025.03.07_08-16-01_CantonS_metbut,4538,4539,True
2025.03.07_08-16-01_CantonS_metbut,4584,5401,True
2025.03.07_08-16-01_CantonS_metbut,5621,5949,True
2025.03.07_08-16-01_CantonS_metbut,6655,6657,True
2025.03.07_08-16-01_CantonS_metbut,6659,6665,True
2025.03.07_08-16-01_CantonS_metbut,6667,6668,True
2025.03.07_08-16-01_CantonS_metbut,6670,6673,True
2025.03.07_08-16-01_CantonS_metbut,6687,7264,True
2025.03.07_08-16-01_CantonS_metbut,7905,8308,True
2025.03.07_08-16-01_CantonS_metbut,8338,8900,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,381,1971,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,2520,2532,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,2558,2585,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,2602,2630,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,2689,2709,True
2024.10.14_13-54-30_Biarmipes84_1hexanol,2794,2796,True
