trial,start_frame,end_frame,is_swapped
2025.03.07_07-31-53_CantonS_metbut,3.0,2651.0,1.0
2024.12.18_16-13-27_CantonS_metben,3958.0,3958.0,1.0
2024.12.18_16-13-27_CantonS_metben,3961.0,3961.0,1.0
2024.12.18_16-13-27_CantonS_metben,3963.0,3967.0,1.0
2024.12.18_16-13-27_CantonS_metben,3969.0,3988.0,1.0
2024.12.18_16-13-27_CantonS_metben,3990.0,3990.0,1.0
2024.12.18_16-13-27_CantonS_metben,3996.0,4000.0,1.0
2024.12.18_16-13-27_CantonS_metben,4002.0,4027.0,1.0
2024.12.18_16-13-27_CantonS_metben,4029.0,7335.0,1.0
2024.12.18_16-13-27_CantonS_metben,7337.0,8999.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3.0,1681.0,1.0
2025.03.07_08-16-01_CantonS_metbut,1683.0,1715.0,1.0
2025.03.07_08-16-01_CantonS_metbut,1735.0,1741.0,1.0
2025.03.07_08-16-01_CantonS_metbut,1764.0,1764.0,1.0
2025.03.07_08-16-01_CantonS_metbut,1805.0,1814.0,1.0
2025.03.07_08-16-01_CantonS_metbut,1816.0,2589.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2592.0,2592.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2595.0,2691.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2693.0,2743.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2745.0,2746.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2748.0,2750.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2756.0,2808.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2811.0,2811.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2816.0,2826.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2829.0,2890.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2892.0,2892.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2894.0,2896.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2912.0,2912.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2914.0,2940.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2943.0,2978.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2981.0,2981.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2983.0,2983.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2985.0,2987.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2989.0,2990.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2992.0,2994.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2997.0,2997.0,1.0
2025.03.07_08-16-01_CantonS_metbut,2999.0,3000.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3002.0,3002.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3004.0,3005.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3016.0,3017.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3022.0,3028.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3034.0,3034.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3041.0,3043.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3047.0,3052.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3054.0,3054.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3057.0,3069.0,1.0
2025.03.07_08-16-01_CantonS_metbut,3071.0,4388.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4394.0,4407.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4409.0,4409.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4411.0,4424.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4428.0,4430.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4433.0,4436.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4439.0,4457.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4464.0,4474.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4480.0,4489.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4492.0,4492.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4494.0,4498.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4500.0,4536.0,1.0
2025.03.07_08-16-01_CantonS_metbut,4538.0,4539.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,2794.0,2798.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,2801.0,2832.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,2836.0,3010.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,3013.0,3028.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,3030.0,3718.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,3720.0,4020.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,4022.0,4022.0,1.0
2024.10.14_13-54-30_Biarmipes84_1hexanol,4039.0,4728.0,1.0
