trial,start_frame,end_frame,is_swapped
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,1633,1633,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,1661,2692,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,3543,3641,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,3645,3661,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,3685,3772,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,3785,3809,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,3835,4140,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,4142,4438,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,4440,4513,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,4536,4660,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,5493,5914,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,5916,6157,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,6248,6444,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,6464,6471,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,6476,6476,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,6478,6492,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,6749,6770,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,7539,7968,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,8404,8452,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,8455,8858,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,8860,8864,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,8867,8867,True
2024.10.11_10-59-12_Biarmipes_G224_1hexanol,8869,8999,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1736,1736,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1758,1759,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1764,1764,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1768,1770,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1774,1774,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1779,1781,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1783,1783,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1785,1785,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1787,1789,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1791,1791,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1794,1794,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1797,1800,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1809,1809,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1811,1811,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1815,1817,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1820,1820,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1822,1825,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1828,1893,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1895,1895,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1897,1915,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1917,1919,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1922,1981,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1983,1984,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1986,1990,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1992,1992,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,1994,2010,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2012,2015,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2018,2026,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2032,2032,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2034,2041,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2045,2053,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2055,2062,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2064,2065,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2067,2357,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2359,2361,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2363,2371,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2373,2379,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2381,2452,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2454,2457,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2459,2934,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,2950,3049,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,3932,3981,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4476,4487,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4557,4557,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4611,4611,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4613,4624,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4630,4721,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,4805,4943,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,5166,5411,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,5540,6442,True
2024.10.14_14-19-06_Biarmipes84_1hexanol,6444,7462,True
2024.12.11_20-41-41_yakuba7_2hex,322,1138,True
2024.12.11_20-41-41_yakuba7_2hex,1140,1142,True
2024.12.11_20-41-41_yakuba7_2hex,1145,1173,True
2024.12.11_20-41-41_yakuba7_2hex,1175,1175,True
2024.12.11_20-41-41_yakuba7_2hex,1212,1266,True
2024.12.11_20-41-41_yakuba7_2hex,1282,1374,True
2024.12.11_20-41-41_yakuba7_2hex,1376,1379,True
2024.12.11_20-41-41_yakuba7_2hex,1381,1436,True
2024.12.11_20-41-41_yakuba7_2hex,1439,1542,True
2024.12.11_20-41-41_yakuba7_2hex,1546,1806,True
2024.12.11_20-41-41_yakuba7_2hex,1808,1809,True
2024.12.11_20-41-41_yakuba7_2hex,1812,1819,True
2024.12.11_20-41-41_yakuba7_2hex,1821,2257,True
2024.12.11_20-41-41_yakuba7_2hex,6059,6061,True
2024.12.11_20-41-41_yakuba7_2hex,6065,6067,True
2024.12.11_20-41-41_yakuba7_2hex,6071,6073,True
2024.12.11_20-41-41_yakuba7_2hex,6075,6077,True
2024.12.11_20-41-41_yakuba7_2hex,6152,6153,True
2024.12.11_20-41-41_yakuba7_2hex,6155,6156,True
2024.12.11_20-41-41_yakuba7_2hex,6158,6159,True
2024.12.11_20-41-41_yakuba7_2hex,6169,6169,True
2024.12.11_20-41-41_yakuba7_2hex,6197,6197,True
2024.12.11_20-41-41_yakuba7_2hex,6199,6200,True
2024.12.11_20-41-41_yakuba7_2hex,6204,6204,True
2024.12.11_20-41-41_yakuba7_2hex,6206,6206,True
2024.12.11_20-41-41_yakuba7_2hex,6210,6210,True
2024.12.11_20-41-41_yakuba7_2hex,6213,6213,True
2024.12.11_20-41-41_yakuba7_2hex,6216,6216,True
2024.12.11_20-41-41_yakuba7_2hex,6223,6225,True
2024.12.11_20-41-41_yakuba7_2hex,6227,6228,True
2024.12.11_20-41-41_yakuba7_2hex,6230,6230,True
2024.12.11_20-41-41_yakuba7_2hex,6232,6232,True
2024.12.11_20-41-41_yakuba7_2hex,6236,6236,True
2024.12.11_20-41-41_yakuba7_2hex,6240,6240,True
2024.12.11_20-41-41_yakuba7_2hex,6246,6249,True
2024.12.11_20-41-41_yakuba7_2hex,6257,6257,True
2024.12.11_20-41-41_yakuba7_2hex,6259,6259,True
2024.12.11_20-41-41_yakuba7_2hex,6266,6266,True
2024.12.11_20-41-41_yakuba7_2hex,6272,6272,True
2024.12.11_20-41-41_yakuba7_2hex,6275,6275,True
2024.12.11_20-41-41_yakuba7_2hex,6278,6278,True
2024.12.11_20-41-41_yakuba7_2hex,6280,6280,True
2024.12.11_20-41-41_yakuba7_2hex,6284,6284,True
2024.12.11_20-41-41_yakuba7_2hex,6290,6290,True
2024.12.11_20-41-41_yakuba7_2hex,6303,6303,True
2024.12.11_20-41-41_yakuba7_2hex,6305,6307,True
2024.12.11_20-41-41_yakuba7_2hex,6309,6309,True
2024.12.11_20-41-41_yakuba7_2hex,6312,6328,True
2024.12.11_20-41-41_yakuba7_2hex,6331,6331,True
2024.12.11_20-41-41_yakuba7_2hex,6333,6338,True
2024.12.11_20-41-41_yakuba7_2hex,6340,6345,True
2024.12.11_20-41-41_yakuba7_2hex,6347,6348,True
2024.12.11_20-41-41_yakuba7_2hex,6351,6352,True
